lift_from_model	lift_from_version	lift_from_node	lift_from_property	lift_from_concept	lift_from_conceptCode	lift_to_model	lift_to_version	lift_to_node	lift_to_property	lift_to_concept	lift_to_conceptCode	concept_relationship
CCDI	v2.0.0	treatment	treatment_agent	Vinzolidine	C1276	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vinzolidine Sulfate	C87288	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Virulizin	C26677	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vinorelbine Tartrate Emulsion	C66943	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vismodegib	C74038	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vistusertib	C88329	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vitamin D3 Analogue ILX23-7553	C1883	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vitamin E Compound	C942	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vitespen	C2432	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vofatamab	C116863	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Volasertib	C79844	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Volociximab	C48426	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vonlerolizumab	C121376	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vocimagene Amiretrorepvec	C91734	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vopratelimab	C129876	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vorasidenib	C152914	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vorinostat	C1796	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vorolanib	C95896	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vosaroxin	C95148	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vosilasarm	C137950	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Voxtalisib	C71704	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vulinacimab	C156172	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Wee1 Kinase Inhibitor Debio 0123	C173426	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Vorsetzumab Mafodotin	C88315	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	White Carrot	C126649	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Wnt Signaling Inhibitor SM04755	C122693	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Wnt Signaling Pathway Inhibitor SM08502	C142777	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Wnt-5a Mimic Hexapeptide Foxy-5	C113435	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	WT1 Peptide Vaccine OCV-501	C106257	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	WT1 Peptide Vaccine WT2725	C102751	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	WT1 Protein-derived Peptide Vaccine DSP-7888	C121957	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	WT1/PSMA/hTERT-encoding Plasmid DNA INO-5401	C148480	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	WT1-A10/AS01B Immunotherapeutic GSK2130579A	C78865	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Wobe-Mugos E	C28501	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Xanthohumol	C121950	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	XBP1-US/XBP1-SP/CD138/CS1 Multipeptide Vaccine PVX-410	C103823	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Xentuzumab	C106118	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Xevinapant	C90574	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	XIAP Antisense Oligonucleotide AEG35156	C49180	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Xiliertinib	C162552	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Xisomab 3G3	C171173	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Y 90 Monoclonal Antibody CC49	C2597	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Y 90 Monoclonal Antibody HMFG1	C2541	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Xiaoai Jiedu Decoction	C165272	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Y 90 Monoclonal Antibody Lym-1	C2247	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Y 90 Monoclonal Antibody m170	C2532	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Y 90 Monoclonal Antibody M195	C2248	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Yang Yin Fu Zheng	C132024	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Yiqi-yangyin-jiedu Herbal Decoction	C132026	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Yttrium Y 90 Anti-CD19 Monoclonal Antibody BU12	C74092	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Yttrium Y 90 Anti-CD45 Monoclonal Antibody AHN-12	C74093	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Yttrium Y 90 Anti-CD45 Monoclonal Antibody BC8	C95698	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Yttrium Y 90 Anti-CDH3 Monoclonal Antibody FF-21101	C122405	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Yangzheng Xiaoji Extract	C111897	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Ziv-Aflibercept	C2682	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zolbetuximab	C85475	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zoledronic Acid	C1699	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zoptarelin Doxorubicin	C74025	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zorubicin	C91365	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zorubicin Hydrochloride	C1458	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zotatifin	C165746	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zotiraciclib Citrate	C105851	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zuclomiphene Citrate	C28322	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Zorifertinib	C118289	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Tipapkinogene Sovacivec	C88326	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Tipifarnib	C1703	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Tirabrutinib	C102876	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Tiragolumab	C131291	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Tirapazamine	C1464	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Erythropoietin	C20429	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Gabapentin	C1108	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Glembatumumab	C84520	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Morphine	C62051	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Non-Corticosteroid Immunosuppressive Agent	C185652	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	PEG-filgrastim	C1854	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Plerixafor	C1777	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Sodium Thiosulfate	C1230	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Systemic Corticosteroid	C122080	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Thyroid Hormone Replacement	C888	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Topical Corticosteroid	C29505	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	GCSF	C1287	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	GMCSF	C1288	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	2-Hydroxyoleic Acid	C105401	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	A2A Receptor Antagonist EOS100850	C172109	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Adenosine A2A Receptor Antagonist AZD4635	C148039	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Adenoviral PSA Vaccine ETBX-071	C148142	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	AEE788	C48369	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Akt/ERK Inhibitor ONC201	C113792	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	ALK Inhibitor	C141136	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	ALK Inhibitor WX-0593	C154279	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Adenosine A2A/A2B Receptor Antagonist AB928	C159564	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	ALK/c-Met Inhibitor TQ-B3139	C148513	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	ALK/ROS1/Met Inhibitor TQ-B3101	C173430	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Allogeneic Anti-CD19-CAR T-cells PBCAR0191	C158558	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Allogeneic CD56-positive CD3-negative Natural Killer Cells CYNK-001	C173877	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Allogeneic CRISPR-Cas9 Engineered Anti-BCMA T Cells CTX120	C172741	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Allosteric ErbB Inhibitor BDTX-189	C171059	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	ALK-2 Inhibitor TP-0184	C156729	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	alpha-Folate Receptor-targeting Thymidylate Synthase Inhibitor ONX-0801	C120550	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Amino Acid Injection	C15509	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Androgen Receptor Antagonist SHR3680	C175852	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Androgen Receptor Degrader ARV-110	C160788	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anlotinib Hydrochloride	C106428	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-APRIL Monoclonal Antibody BION-1301	C142822	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-AXL Fusion Protein AVB-S6-500	C156017	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-AXL/PBD Antibody-drug Conjugate ADCT-601	C175823	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-B7H3 Antibody-drug Conjugate MGC018	C159495	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-B7-H3/DXd Antibody-drug Conjugate DS-7300a	C171577	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-alpha BCMA/Anti-alpha CD3 T-cell Engaging Bispecific Antibody TNB-383B	C164668	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-B7-H4 Monoclonal Antibody FPA150	C155967	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-BCMA Antibody-drug Conjugate CC-99712	C170915	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-BCMA/CD3 BiTE Antibody AMG 420	C159652	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-BCMA/CD3 BiTE Antibody AMG 701	C147028	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-BCMA/CD3 BiTE Antibody REGN5458	C158504	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-BTLA Monoclonal Antibody TAB004	C168617	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD117 Monoclonal Antibody JSP191	C174050	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD123 ADC IMGN632	C184834	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD137 Agonistic Monoclonal Antibody ATOR-1017	C173548	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Antibody-drug Conjugate ABBV-155	C157279	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD137 Agonistic Monoclonal Antibody LVGN6051	C171541	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD19-DM4 Immunoconjugate SAR3419	C71009	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD20 Monoclonal Antibody SCT400	C122680	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD20 Monoclonal Antibody-Interferon-alpha Fusion Protein IGN002	C123915	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD27 Agonistic Monoclonal Antibody MK-5890	C172056	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD3/Anti-GPRC5D Bispecific Monoclonal Antibody JNJ-64407564	C171840	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD33 Antigen/CD3 Receptor Bispecific Monoclonal Antibody AMV564	C135632	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD33/CD3 BiTE Antibody AMG 330	C123332	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD20/Anti-CD3 Bispecific IgM Antibody IGM2323	C165166	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD33/CD3 BiTE Antibody AMG 673	C175778	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD37 Bispecific Monoclonal Antibody GEN3009	C172443	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD38 Monoclonal Antibody MOR03087	C97954	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD38-targeted IgG4-attenuated IFNa TAK-573	C140427	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD39 Monoclonal Antibody SRF617	C171450	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD40 Monoclonal Antibody SEA-CD40	C121217	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD40/Anti-4-1BB Bispecific Agonist Monoclonal Antibody GEN1042	C168604	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD47 Monoclonal Antibody IBI188	C157385	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD47 Monoclonal Antibody SRF231	C155976	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD47 Monoclonal Antibody TJC4	C163977	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD47/CD19 Bispecific Monoclonal Antibody TG-1801	C166137	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD40 Agonist Monoclonal Antibody ABBV-927	C139553	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD73 Monoclonal Antibody CPI-006	C156061	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CD73 Monoclonal Antibody TJ4309	C159168	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CEACAM6 Antibody BAY1834942	C171841	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-Claudin18.2 Monoclonal Antibody TST001	C173726	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-c-Met Monoclonal Antibody ABT-700	C106262	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-c-MET Monoclonal Antibody LY2875358	C95732	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CTLA-4 Monoclonal Antibody AGEN1181	C158557	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CTLA-4 Monoclonal Antibody BCD-145	C156734	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CTLA-4 Monoclonal Antibody HBM4003	C173540	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CEACAM5 Antibody-Drug Conjugate SAR408701	C117229	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CTLA-4 Monoclonal Antibody MK-1308	C150679	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-CTLA-4/LAG-3 Bispecific Antibody XmAb22841	C159530	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-DLL3/CD3 BiTE Antibody AMG 757	C175858	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-EGFR/c-Met Bispecific Antibody EMB-01	C158085	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-EGFR/c-Met Bispecific Antibody JNJ-61186372	C124993	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-EGFRvIII/CD3 BiTE Antibody AMG 596	C146824	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-ErbB3 Antibody ISU104	C158746	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-FAP/Interleukin-2 Fusion Protein RO6874281	C129383	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-FCRH5/CD3 BiTE Antibody BFCR4350A	C139549	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-EGFR Monoclonal Antibody HLX-07	C163981	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-FLT3/CD3 BiTE Antibody AMG 427	C156399	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-Folate Receptor-alpha Antibody Drug Conjugate STRO-002	C158067	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-GARP Monoclonal Antibody ABBV-151	C165684	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-GD2 hu3F8/Anti-CD3 huOKT3 Bispecific Antibody	C158436	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-GITR Agonistic Monoclonal Antibody INCAGN01876	C126643	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-gremlin-1 Monoclonal Antibody UCB6114	C173701	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-HER2 Antibody-drug Conjugate ARX788	C123917	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-HER-2 Bispecific Antibody KN026	C162577	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-HER2 Monoclonal Antibody/Anti-CD137Anticalin Bispecific Fusion Protein PRS-343	C142890	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-HER2/Anti-CD3 Bispecific Monoclonal Antibody BTRC 4017A	C156705	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-HER2/Anti-HER3 Bispecific Monoclonal Antibody MCLA-128	C152948	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-HER2 Antibody-drug Conjugate RC48	C169918	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-FRA/Eribulin Antibody-drug Conjugate MORAb-202	C173946	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-HER3 Antibody-drug Conjugate U3 1402	C136987	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-ICOS Agonist Antibody GSK3359609	C126804	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-ICOS Monoclonal Antibody KY1044	C162521	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-IL-1 alpha Monoclonal Antibody MABp1	C95708	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Anti-IL-15 Monoclonal Antibody AMG 714	C126841	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
